.35,,.4,,.45,,.5,,.55,,.6,,.65,,.7,,.75,,.8,,.85,,.9,,1.0,,1.3,,2.0,,4.0,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.007327984827359857,6.241323990551038,0.012932854203058175,4.683374492251708,0.010761481677607765,3.8411683895706688,0.21011669448203657,6.422397937029984,0.2662503015461298,6.4479430560981115,0.3135543409532991,5.8236207188585,0.3134621477601403,4.710980581993603,0.31338060095538073,3.7268271439804224,0.4212340360282351,4.79731612578319,0.4010954988799765,3.956447758630439,0.4178420940837651,3.550068375061116,0.5161487912335105,4.400376137562006,0.49970888204499436,3.0126666335277292,0.5318330031620675,2.3667817678372103,0.5074527413681205,1.217235877046818,0.6227607754407523,0.6649025412915108
0.022239243070262205,7.091173896892137,0.040315753483846306,5.434792240000611,0.04628908929233122,4.253075857362468,0.23019155033538968,7.234838656578965,0.2909025478218245,7.2163857796162105,0.34093604291989027,6.560588594700064,0.3431111259577157,5.3339787544511665,0.34530594094923767,4.34550540681569,0.4501251758228955,5.433205683118899,0.4266661600978095,4.129268969330212,0.44884811253501705,4.111519684969615,0.547215837084674,4.8372461012109085,0.5288732748272544,3.2827620770713466,0.5652418769295451,2.571756780766002,0.5408524033669124,1.3110380016074359,0.6561543591823376,0.6853487845928115
0.04904537375015727,10.040736868778936,0.058581040435803144,6.05667372049912,0.07972861861789443,4.828019662729545,0.2598217065131658,8.33521411418051,0.301585398213606,7.91827284875572,0.3587741079029793,7.260178817646192,0.36753211800758484,5.957423061279741,0.36849793662812963,4.8927542345745465,0.4788684721234558,5.950093341072034,0.4607027251277162,4.8642590627647095,0.48344510316814465,4.564724446066641,0.5806497034376843,5.343845917827075,0.5622967213107679,3.663608954385822,0.5986518832915333,2.790400591444957,0.5742520653657042,1.4048401261680752,0.6895503591255454,0.7349551297611967
0.04359110354890644,8.327915326663913,0.07381441718679749,6.723403502758671,0.1131843062918082,5.597971649332557,0.2782292012297857,9.968807984692148,0.3299928770058039,8.823010571840335,0.3774767972304616,7.927214520617291,0.3940661228711208,6.640473767741831,0.3957892842496496,5.455166071218606,0.5040372570022622,6.624439188086669,0.4931343267778285,5.486846764480312,0.5128348361751904,5.111976279695384,0.6140898368136534,5.926079748660911,0.5957210738698897,4.0553908699004495,0.6320630222480319,3.0227131998741186,0.6076530864779088,1.5150448080289252,0.7229463968219034,0.785017101521241
0.05678985839728956,30.234256755987737,0.09019376897382281,7.482037440057923,0.14169872142170792,6.266791821986139,0.2698226987914641,9.26243394284674,0.3420493871761235,9.529728096470478,0.3942221107085246,8.523024125438845,0.4160234221852814,7.333495645197644,0.4221242520775433,6.382033821946443,0.5276931706736403,7.358427369570194,0.5193265845612844,6.116128771947679,0.5472842004893308,5.6622947334119615,0.6477806632428984,6.480847839015475,0.6291447468723053,4.4389715067649576,0.6654762753809507,3.2805408974369428,0.6410545606279174,1.6307170089898548,0.7563423590119607,0.8341678200979388
0.060403724781631585,28.053869939868694,0.10428674736842392,8.12416562381916,0.15883348489307664,6.9832473479896535,0.29425127423574465,10.995056573665565,0.359813815409924,10.503665192990617,0.40793507892551145,9.158431477965031,0.43448136731584514,7.954411631251894,0.416777296045126,5.964340991696631,0.552032736081634,8.016826019601012,0.547370801182484,6.7074413844970735,0.5792084607430876,6.2679420757253865,0.680975766538144,7.158891399079508,0.6625714401267488,4.859002270963288,0.6988915671839879,3.5629724309501043,0.6744565633220312,1.7527679822342037,0.7882199337199929,0.8763873191488116
0.06302633636037924,23.06937198029257,0.12097074110102424,10.01524867427046,0.17767556879075214,7.905212490022265,0.3123270119232408,12.992916529494302,0.35032649906408225,9.982959936473918,0.43077010244183994,9.976995404700098,0.4564522155037181,8.520189748349821,0.44567703223212146,6.703976723956224,0.5757174253891235,8.622307058208477,0.57018481960102,7.272503788157245,0.6081003019073856,6.912296162630824,0.7058652061495452,7.792454672010216,0.6959950376228639,5.241671654644449,0.732307765062634,3.856339002663404,0.707860076142159,1.8930440191454423,,
0.04821678132920926,9.19972833316777,0.11193909683041253,8.887908884491722,0.203791887450615,10.023390238223328,0.3034310035756744,11.87425642628692,0.3747357049399654,11.48181954754677,0.439942811394696,10.771469214466947,0.4701656266910024,9.160943119551625,0.4676300511480282,7.345340309343314,0.5931188829701672,9.286337252912368,0.5960423607300125,7.932864290354033,0.6348702968897564,7.593969231467831,0.7387407400833432,8.221811284128108,0.7294214288521046,5.658057406109407,0.7657248690168883,4.160640612576849,0.7412626073803774,2.0214737646732033,,
