.45,,.5,,.55,,.6,,.65,,.68,,.7,,.75,,.8,,.9,,.95,,1.05,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.40009687898570356,4.6431771288216055,0.4078871937535272,2.74158955254509,0.6180960761048129,9.394727493215726,0.7495656888406959,10.024011495818337,0.8836703803611181,10.605192556787006,0.993367966830057,8.998958255509045,0.9980458886424939,5.733697308327441,1.0005736302511294,4.2724285177645935,0.9987242193020263,3.506765609058009,0.9967916168569431,2.8895554781197585,0.9977963141545525,2.1131732886912786,0.9997481146371698,1.6796544980630799
0.4044208814210102,4.69182784191211,0.41495758211382827,2.8305718291280577,0.6217771812955414,9.296491783454293,0.753642072143736,9.865119502816839,0.8877211662807798,10.49197834156038,0.9968684090070787,8.8513456742069,0.9935343498220177,5.652640935266492,0.9960684907764981,4.179952700259927,0.9936431387013767,3.4255692032526923,0.9871478026690599,2.818658254803239,0.9864246765886149,2.0761143004728204,0.9940590961812787,1.6668347261757095
0.4075405625202756,4.771907499128849,0.42281011274403035,2.9356089351389194,0.6267914835372382,9.172146324388802,0.7599838238757811,9.729626529680235,0.8917719522004413,10.378764126333753,1.0004328446425472,8.58953864846757,0.9884724672589018,5.537186196130019,0.9869942183687885,4.109195509687773,0.9885428600631929,3.3786311307785333,0.975776165103122,2.781599266584781,0.9784766890495633,2.028476064276834,0.9866806504224008,1.6193365227240868
0.41065579962937104,4.859917326098172,0.42948054198904095,3.0324241365131073,0.6324612743289942,9.054571415052736,0.7663319749536709,9.582714112099914,0.8952851930691526,10.20831265614417,1.0005352341760616,8.406827537368079,0.9828090461863894,5.478688646467779,0.978495887087097,4.027158907416267,0.9823034978646621,3.3314129928156415,0.9655692084809104,2.6991425660801784,0.9705287015105115,1.9808378280808476,0.9809980313123543,1.5950973063930007
0.41456651097887764,4.94019147323764,0.4365464863591719,3.129336582848657,0.6368126813703486,8.936672355845456,0.7698772125516055,9.35516541969174,0.8999183194606768,10.072399584774473,0.9994857414575393,8.246675249667291,0.9771648231514107,5.385932763474379,0.9694408127169216,3.9221433835129567,0.9715206001164318,3.260235704010393,0.953666425209867,2.593426878455043,0.9602961475049212,1.9440589053511186,0.9747394710762893,1.582137501761263
0.4168818298573922,5.043867149789396,0.44399016989374407,3.258066953155902,0.6418529068880363,8.766067573223234,0.7768333014847367,9.139876368193475,0.9045770432355797,9.890808735629902,0.9996137283744322,8.018286360792926,0.9726596836767791,5.2934569459697105,0.959777800491505,3.885504493527595,0.9612816467649969,3.2348762257243813,0.9389031343462664,2.509849915995522,0.950620336587815,1.9302589042531935,0.9679241677517405,1.5461987754977269
0.41997484701563825,5.171527825521627,0.45302480190913796,3.371325963803441,0.64685980247945,8.654939063745381,0.7826183101282975,8.981404473425073,0.90693200250641,9.754335533282743,0.9985770343475995,7.835295184204703,0.9658827764272981,5.1890015530438625,0.9530072925878683,3.7696296561580294,0.9521945756655981,3.1869579240396675,0.9264052119116708,2.4496719734008945,0.9421092066144343,1.8710611908691224,0.9605329233011732,1.5215394609335426
0.42348115525968444,5.267565067204897,0.46245494904965256,3.4846822194123437,0.6518778080462884,8.523985129886071,0.7855812072543691,8.776554637159968,0.9087430173804452,9.572044520416345,0.9969707985405931,7.652163974872114,0.9613840362985111,5.085106291095476,0.9422307941854826,3.6870329229090615,0.9397094519226918,3.103941092557603,0.9150655710749565,2.3555157629638437,0.9330285348608802,1.8117234447406876,0.954280762410953,1.4971602118580893
0.42773849784244267,5.435168326584133,0.4690987143536437,3.629078439302024,0.6555885398381497,8.37288162177409,0.7891328441981482,8.537586500308077,0.9116931158148271,9.390033573038679,0.9942510765566182,7.423074922275922,0.9568852961697243,4.98121102914709,0.9308911533487683,3.5928767124720125,0.9283442137025986,3.055462659895424,0.9037003328548632,2.3070373303016662,0.9199546713002666,1.7628249138454155,0.9463135768343676,1.4837803089932553
0.431653653182119,5.507512303971021,0.4761202188220758,3.8052925831633964,0.6592918649797278,8.234995063249745,0.7932220261928776,8.35585561841914,0.9140416757398127,9.26497981513524,0.9920625002777488,7.262642569086405,0.9500635934993307,4.956691747327271,0.9229815618847848,3.4767218096137142,0.914163263310861,2.94918684129283,0.8923350946347701,2.2585588976394906,0.9108612008550232,1.7263260566044156,0.9406565551076995,1.4138633148872959
0.43588877581402774,5.714766412113168,0.48396830546210823,3.9182598589268416,0.6613694303841531,8.05705246862347,0.7956025828470863,8.173704638297107,0.9164158330481769,9.094248279456925,0.9893235802562399,7.067811849821368,0.9438626273758677,4.8409569427020696,0.9139072894770752,3.405964619041562,0.9005198579700737,2.9001482776531926,0.8792740297658457,2.18682147785678,0.9006222475035879,1.7009665783184076,0.934973935997653,1.3896240985562045
0.43891957710989526,5.953449464381551,0.49021655564097877,4.062558833855155,0.6657578706769232,7.873068661478005,0.7968696533243265,7.945595814911472,0.9176701048337277,8.888978344958726,0.9853879825617822,6.9754760650610645,0.9382120049950442,4.759620504152391,0.9008718219915293,3.288549421483978,0.8897241615301541,2.851809877735379,0.8656178257333689,2.1606218031045774,0.8881051270314584,1.675046969054934,0.9264372086408941,1.3761041629470103
0.44276807259702333,6.144745988057169,0.4996200388404739,4.223496107979553,0.667813216130499,7.73477691561464,0.7970296369704426,7.660109703818514,0.9212409398150405,8.615751874775679,,,0.9320110388715814,4.643885699527191,0.892898237069099,3.286588963062865,0.8761127529185901,2.7456740918771505,0.8519744203925816,2.111583239464938,0.8767462881572101,1.6151490919490392,0.9179004812841347,1.3625842273378144
0.4458566457650994,6.280336833541984,0.5058594010390047,4.383655422413032,0.6705647867106915,7.5305624967487,0.7994549890455638,7.398022612590454,0.9219512672037964,8.364664129758241,,,0.9269171595792425,4.585528182609311,0.8855325900019104,3.2162518707238075,0.866468938730707,2.674776868560631,0.8423434048963878,2.017847127260982,0.8631028828164229,1.5661105283094,0.9099332957075494,1.3492043244729803
0.4453233669447121,6.526074850910668,0.5101167436217628,4.5512586817922696,0.6720016768656238,7.319415453217724,0.7984502917479542,7.15793421378364,0.9215097123405158,8.13613520813951,,,0.9229815618847848,4.493192397849009,0.8781669429347219,3.1459147783847516,0.8494146820547228,2.613478664011083,0.8298390831159477,1.9690886291100753,0.8505985610359825,1.5173520301584915,0.9013965683507903,1.3356843888637862
0.44443012492056355,6.708274265297327,0.5144185261062201,4.639560243645684,0.6724497792077548,7.108025297283337,0.7997429596085729,6.884147612623132,0.9205050150429062,7.896046809332696,,,0.9139136888229198,4.411015762833136,0.8713772369935513,3.0642982743463403,0.8329542846731217,2.5089266033197752,0.8156325353408314,1.908490588282353,0.8363792145691769,1.4795928782182077,0.8939925252085337,1.3338639631870368
0.44113268421450236,6.945401398183873,0.5210400714593618,4.823607312298273,0.6722386896746849,6.896473066413343,0.7970168382787532,6.666478004470658,0.9183612341849494,7.65567834503715,,,0.9048394164152105,4.340258572260984,0.8605879398994765,3.004540429984809,0.8204550823693574,2.451032549613892,0.803115414868702,1.8825709790188814,0.8193121592015034,1.4411335625560948,0.8866012807579664,1.3092046486228526
